谱信息：
开始时间,19:55:15
测量时间,63.490
死时间,4.902
总计数,1225692
通道1道址,通道1计数,通道2道址,通道2计数
0,2400,0,2380
1,2545,1,2466
2,2478,2,2512
3,2429,3,2439
4,2516,4,2525
5,2472,5,2401
6,2385,6,2508
7,2455,7,2434
8,2550,8,2432
9,2554,9,2533
10,2520,10,2469
11,2495,11,2522
12,2534,12,2521
13,2454,13,2431
14,2572,14,2483
15,2411,15,2484
16,2414,16,2512
17,2435,17,2434
18,2486,18,2468
19,2395,19,2465
20,2518,20,2401
21,2431,21,2473
22,2491,22,2473
23,2413,23,2475
24,2559,24,2480
25,2464,25,2526
26,2448,26,2418
27,2431,27,2388
28,2423,28,2293
29,2483,29,2446
30,2497,30,2389
31,2479,31,2524
32,2386,32,2421
33,2448,33,2491
34,2390,34,2459
35,2389,35,2384
36,2389,36,2412
37,2390,37,2434
38,2468,38,2362
39,2441,39,2415
40,2421,40,2457
41,2399,41,2454
42,2386,42,2359
43,2362,43,2288
44,2352,44,2362
45,2299,45,2419
46,2258,46,2363
47,2372,47,2288
48,2178,48,2166
49,2291,49,2214
50,2110,50,2148
51,2158,51,2135
52,2110,52,1983
53,1856,53,1949
54,1859,54,1960
55,1838,55,1878
56,1934,56,1976
57,1892,57,1885
58,2032,58,1982
59,2037,59,1995
60,2136,60,2140
61,2121,61,2164
62,2256,62,2319
63,2290,63,2316
64,2329,64,2232
65,2349,65,2233
66,2345,66,2340
67,2381,67,2390
68,2360,68,2322
69,2466,69,2388
70,2412,70,2363
71,2307,71,2428
72,2500,72,2378
73,2372,73,2456
74,2359,74,2405
75,2444,75,2476
76,2406,76,2377
77,2464,77,2422
78,2473,78,2472
79,2467,79,2418
80,2396,80,2473
81,2427,81,2387
82,2374,82,2637
83,2458,83,2463
84,2457,84,2468
85,2428,85,2498
86,2500,86,2463
87,2408,87,2490
88,2419,88,2473
89,2543,89,2519
90,2544,90,2484
91,2509,91,2485
92,2465,92,2424
93,2517,93,2408
94,2409,94,2421
95,2444,95,2464
96,2466,96,2448
97,2397,97,2435
98,2472,98,2427
99,2481,99,2445
100,2473,100,2414
101,2467,101,2456
102,2409,102,2490
103,2565,103,2403
104,2494,104,2522
105,2465,105,2490
106,2407,106,2522
107,2469,107,2424
108,2492,108,2517
109,2459,109,2489
110,2427,110,2445
111,2483,111,2505
112,2505,112,2470
113,2489,113,2432
114,2459,114,2431
115,2487,115,2385
116,2409,116,2527
117,2474,117,2477
118,2465,118,2428
119,2321,119,2463
120,2442,120,2364
121,2456,121,2515
122,2485,122,2354
123,2333,123,2373
124,2435,124,2332
125,2358,125,2464
126,2442,126,2346
127,2349,127,2371
128,2389,128,2447
129,2448,129,2286
130,2251,130,2266
131,2252,131,2245
132,2275,132,2232
133,2184,133,2210
134,2084,134,2114
135,2039,135,2048
136,2023,136,1969
137,2000,137,1972
138,1967,138,2033
139,2129,139,2133
140,2191,140,2039
141,2194,141,2119
142,2150,142,2209
143,2341,143,2214
144,2328,144,2278
145,2293,145,2340
146,2438,146,2293
147,2388,147,2377
148,2464,148,2414
149,2419,149,2421
150,2356,150,2460
151,2405,151,2370
152,2422,152,2561
153,2384,153,2409
154,2513,154,2446
155,2509,155,2410
156,2433,156,2490
157,2312,157,2394
158,2530,158,2489
159,2518,159,2489
160,2476,160,2391
161,2500,161,2625
162,2457,162,2433
163,2411,163,2424
164,2371,164,2442
165,2470,165,2411
166,2534,166,2450
167,2436,167,2508
168,2478,168,2414
169,2535,169,2525
170,2456,170,2518
171,2443,171,2450
172,2578,172,2414
173,2449,173,2543
174,2422,174,2511
175,2587,175,2420
176,2443,176,2495
177,2499,177,2446
178,2510,178,2464
179,2515,179,2419
180,2428,180,2481
181,2506,181,2501
182,2536,182,2401
183,2468,183,2487
184,2499,184,2383
185,2453,185,2443
186,2447,186,2566
187,2420,187,2441
188,2459,188,2449
189,2412,189,2460
190,2375,190,2498
191,2446,191,2476
192,2441,192,2464
193,2424,193,2498
194,2474,194,2454
195,2459,195,2463
196,2502,196,2525
197,2515,197,2477
198,2430,198,2503
199,2517,199,2471
200,2495,200,2430
201,2415,201,2504
202,2413,202,2464
203,2425,203,2514
204,2449,204,2463
205,2397,205,2388
206,2382,206,2412
207,2464,207,2450
208,2536,208,2437
209,2399,209,2355
210,2373,210,2442
211,2352,211,2406
212,2459,212,2420
213,2435,213,2367
214,2373,214,2306
215,2286,215,2353
216,2211,216,2326
217,2215,217,2182
218,2211,218,2106
219,2151,219,2117
220,2182,220,2138
221,2319,221,2225
222,2388,222,2256
223,2400,223,2353
224,2348,224,2286
225,2351,225,2367
226,2348,226,2384
227,2366,227,2473
228,2403,228,2370
229,2412,229,2508
230,2361,230,2455
231,2382,231,2398
232,2495,232,2474
233,2503,233,2418
234,2462,234,2529
235,2477,235,2515
236,2402,236,2515
237,2506,237,2438
238,2448,238,2442
239,2477,239,2427
240,2470,240,2407
241,2543,241,2475
242,2547,242,2464
243,2374,243,2449
244,2516,244,2581
245,2356,245,2538
246,2520,246,2476
247,2520,247,2450
248,2485,248,2461
249,2459,249,2422
250,2538,250,2489
251,2494,251,2435
252,2501,252,2504
253,2562,253,2443
254,2492,254,2448
255,2408,255,2407
256,2477,256,2450
257,2400,257,2445
258,2434,258,2345
259,2452,259,2465
260,2426,260,2475
261,2511,261,2454
262,2514,262,2402
263,2443,263,2491
264,2495,264,2481
265,2403,265,2341
266,2469,266,2455
267,2439,267,2344
268,2459,268,2436
269,2436,269,2457
270,2412,270,2362
271,2340,271,2412
272,2419,272,2427
273,2318,273,2439
274,2402,274,2353
275,2400,275,2399
276,2379,276,2282
277,2320,277,2220
278,2257,278,2266
279,2174,279,2296
280,2163,280,2231
281,2227,281,2202
282,2238,282,2271
283,2224,283,2309
284,2249,284,2266
285,2397,285,2334
286,2311,286,2302
287,2404,287,2332
288,2420,288,2370
289,2474,289,2363
290,2402,290,2487
291,2402,291,2479
292,2574,292,2545
293,2332,293,2471
294,2393,294,2501
295,2368,295,2499
296,2384,296,2437
297,2443,297,2379
298,2568,298,2472
299,2413,299,2475
300,2410,300,2530
301,2437,301,2436
302,2412,302,2456
303,2557,303,2438
304,2505,304,2404
305,2561,305,2538
306,2436,306,2408
307,2393,307,2573
308,2457,308,2528
309,2462,309,2471
310,2538,310,2454
311,2522,311,2431
312,2424,312,2470
313,2527,313,2488
314,2435,314,2462
315,2525,315,2501
316,2532,316,2443
317,2484,317,2425
318,2450,318,2456
319,2490,319,2491
320,2464,320,2512
321,2472,321,2490
322,2461,322,2411
323,2504,323,2499
324,2472,324,2502
325,2412,325,2458
326,2486,326,2411
327,2481,327,2505
328,2375,328,2538
329,2452,329,2403
330,2489,330,2464
331,2407,331,2477
332,2473,332,2488
333,2370,333,2431
334,2497,334,2564
335,2446,335,2385
336,2504,336,2458
337,2443,337,2421
338,2430,338,2440
339,2532,339,2541
340,2397,340,2386
341,2501,341,2388
342,2388,342,2448
343,2407,343,2421
344,2433,344,2462
345,2402,345,2406
346,2360,346,2308
347,2403,347,2386
348,2316,348,2462
349,2479,349,2376
350,2460,350,2380
351,2392,351,2408
352,2424,352,2407
353,2323,353,2349
354,2314,354,2405
355,2264,355,2213
356,2263,356,2265
357,2179,357,2292
358,2172,358,2268
359,2118,359,2067
360,1920,360,2079
361,1954,361,2081
362,2015,362,2019
363,1972,363,1997
364,2031,364,2055
365,2083,365,2057
366,2164,366,2128
367,2322,367,2287
368,2272,368,2273
369,2328,369,2418
370,2252,370,2341
371,2374,371,2330
372,2373,372,2357
373,2406,373,2396
374,2358,374,2496
375,2426,375,2535
376,2466,376,2484
377,2387,377,2413
378,2455,378,2438
379,2404,379,2486
380,2413,380,2464
381,2467,381,2433
382,2496,382,2507
383,2485,383,2485
384,2506,384,2467
385,2501,385,2438
386,2465,386,2441
387,2490,387,2414
388,2412,388,2470
389,2368,389,2462
390,2422,390,2524
391,2460,391,2403
392,2487,392,2541
393,2403,393,2432
394,2484,394,2518
395,2434,395,2467
396,2397,396,2544
397,2425,397,2424
398,2464,398,2437
399,2430,399,2462
400,2527,400,2528
401,2427,401,2394
402,2561,402,2520
403,2441,403,2530
404,2497,404,2437
405,2477,405,2363
406,2452,406,2492
407,2528,407,2431
408,2415,408,2491
409,2516,409,2459
410,2441,410,2383
411,2439,411,2424
412,2413,412,2461
413,2478,413,2458
414,2390,414,2434
415,2426,415,2481
416,2422,416,2479
417,2419,417,2481
418,2535,418,2492
419,2426,419,2445
420,2508,420,2472
421,2480,421,2417
422,2431,422,2489
423,2432,423,2455
424,2452,424,2505
425,2398,425,2451
426,2440,426,2458
427,2490,427,2445
428,2403,428,2365
429,2373,429,2385
430,2335,430,2256
431,2448,431,2363
432,2425,432,2357
433,2404,433,2330
434,2351,434,2356
435,2289,435,2158
436,2184,436,2291
437,2173,437,2161
438,2145,438,2166
439,2100,439,2127
440,2036,440,2069
441,1936,441,1974
442,1972,442,1940
443,1939,443,1906
444,1886,444,1939
445,1944,445,2020
446,1964,446,1996
447,2003,447,2004
448,1982,448,2171
449,2096,449,2142
450,2214,450,2181
451,2275,451,2299
452,2231,452,2340
453,2394,453,2321
454,2412,454,2302
