谱信息：
开始时间,19:25:51
测量时间,335.513
死时间,25.742
总计数,6435686
通道1道址,通道1计数,通道2道址,通道2计数
0,12246,0,12622
1,13186,1,12948
2,12739,2,13070
3,13128,3,13010
4,12949,4,12952
5,12796,5,12915
6,13187,6,12970
7,13086,7,12971
8,13020,8,13060
9,13008,9,13043
10,12979,10,13100
11,12797,11,13026
12,13000,12,12991
13,12938,13,12958
14,12997,14,13044
15,13025,15,12879
16,12951,16,12829
17,12911,17,12754
18,12862,18,12844
19,13102,19,12911
20,12982,20,12964
21,13017,21,12915
22,12876,22,13203
23,12855,23,12763
24,12960,24,13098
25,13003,25,12752
26,13065,26,12921
27,12890,27,13061
28,12999,28,12892
29,12876,29,13015
30,12788,30,12704
31,12899,31,12840
32,12699,32,12782
33,12798,33,12978
34,12737,34,12848
35,12616,35,12693
36,12685,36,12601
37,12798,37,12766
38,12634,38,12729
39,12694,39,12850
40,12616,40,12502
41,12657,41,12579
42,12508,42,12593
43,12539,43,12486
44,12374,44,12170
45,12325,45,12261
46,12125,46,12310
47,12124,47,12092
48,11532,48,11618
49,11701,49,11521
50,11426,50,11437
51,11009,51,11005
52,10812,52,10759
53,10312,53,10394
54,10285,54,10221
55,9921,55,9802
56,9867,56,9931
57,10039,57,10078
58,10378,58,10450
59,10684,59,10567
60,11080,60,10992
61,11231,61,11409
62,11563,62,11688
63,11885,63,11759
64,11996,64,12106
65,12402,65,12196
66,12028,66,12381
67,12342,67,12341
68,12339,68,12514
69,12682,69,12371
70,12551,70,12647
71,12335,71,12559
72,12828,72,12710
73,12844,73,12747
74,12584,74,12470
75,12878,75,12692
76,12736,76,13029
77,12868,77,13078
78,12742,78,12750
79,12958,79,12905
80,12968,80,12801
81,12853,81,12842
82,13082,82,12879
83,12768,83,13058
84,12767,84,12878
85,12865,85,12949
86,12840,86,13042
87,12861,87,12645
88,12961,88,12943
89,12941,89,13083
90,12851,90,12859
91,12863,91,12905
92,12774,92,13026
93,12903,93,13101
94,12942,94,12946
95,12813,95,13118
96,12918,96,12913
97,12988,97,13075
98,13067,98,13071
99,12965,99,13024
100,12827,100,12903
101,13026,101,13043
102,12825,102,12864
103,12928,103,12987
104,13008,104,12968
105,13103,105,13020
106,13032,106,13039
107,12796,107,12846
108,12944,108,12945
109,12813,109,12894
110,12910,110,13192
111,13001,111,12883
112,12917,112,12873
113,13063,113,13047
114,12638,114,13107
115,12894,115,12830
116,12677,116,12794
117,12895,117,12918
118,12865,118,12770
119,12859,119,12784
120,12981,120,12748
121,12874,121,12765
122,13032,122,12894
123,12764,123,12704
124,12829,124,12651
125,12821,125,12788
126,12664,126,12710
127,12434,127,12422
128,12562,128,12461
129,12390,129,12213
130,12369,130,12247
131,12227,131,12006
132,11734,132,11911
133,11501,133,11351
134,11162,134,11085
135,10977,135,10726
136,10343,136,10342
137,10178,137,10208
138,10499,138,10506
139,10653,139,10584
140,10970,140,10878
141,11266,141,11334
142,11657,142,11811
143,11827,143,11713
144,12189,144,12109
145,12450,145,12260
146,12427,146,12187
147,12356,147,12252
148,12426,148,12388
149,12640,149,12811
150,12730,150,12687
151,12551,151,12570
152,12914,152,12815
153,12904,153,12899
154,12939,154,12701
155,12804,155,12841
156,12942,156,12772
157,12924,157,13037
158,12995,158,12946
159,12805,159,13039
160,12708,160,12954
161,12923,161,12816
162,12744,162,13057
163,13010,163,12948
164,12830,164,12820
165,12891,165,12897
166,12934,166,12911
167,13155,167,13073
168,13003,168,12897
169,12995,169,12939
170,13091,170,12970
171,13023,171,12688
172,12886,172,12961
173,12705,173,13072
174,12825,174,12948
175,13051,175,12900
176,12885,176,13000
177,12935,177,13290
178,13093,178,12986
179,12832,179,12858
180,13080,180,12874
181,12984,181,12944
182,13020,182,12979
183,12986,183,13030
184,13102,184,12856
185,13169,185,13028
186,13188,186,12858
187,12929,187,12989
188,12990,188,13012
189,13005,189,12819
190,13029,190,12941
191,13055,191,12937
192,12993,192,12965
193,12906,193,12886
194,12911,194,12837
195,13122,195,13053
196,13101,196,13076
197,13061,197,12835
198,12781,198,12913
199,12922,199,12850
200,13070,200,12957
201,12897,201,13061
