谱信息：
开始时间,19:18:16
测量时间,212.090
死时间,15.884
总计数,3971084
通道1道址,通道1计数,通道2道址,通道2计数
0,7714,0,7390
1,7988,1,7969
2,7969,2,7981
3,7776,3,7830
4,7894,4,7704
5,7841,5,7910
6,7708,6,7868
7,7691,7,7820
8,7638,8,7875
9,7727,9,7742
10,7669,10,7496
11,7557,11,7428
12,7511,12,7425
13,7294,13,7336
14,7340,14,7281
15,7082,15,7180
16,6804,16,6914
17,6821,17,6835
18,6683,18,6527
19,6416,19,6405
20,6275,20,6320
21,6151,21,6211
22,6111,22,6181
23,6320,23,6275
24,6376,24,6140
25,6431,25,6343
26,6547,26,6587
27,6666,27,6651
28,6890,28,6985
29,7257,29,7132
30,7304,30,7111
31,7332,31,7394
32,7463,32,7503
33,7383,33,7603
34,7631,34,7588
35,7695,35,7621
36,7579,36,7643
37,7648,37,7719
38,7667,38,7811
39,7779,39,7779
40,7880,40,7880
41,7930,41,7988
42,7976,42,7895
43,7953,43,7773
44,7930,44,8026
45,7946,45,8013
46,7908,46,7963
47,7775,47,7887
48,8050,48,7951
49,7970,49,7790
50,7943,50,8002
51,7914,51,8036
52,7932,52,8105
53,8040,53,7874
54,7922,54,8007
55,8234,55,8074
56,8014,56,7983
57,7959,57,8105
58,8039,58,8159
59,8153,59,8070
60,8089,60,8002
61,7914,61,8042
62,7860,62,7921
63,8102,63,8058
64,7969,64,8049
65,8120,65,7828
66,8083,66,7926
67,7950,67,8002
68,7922,68,8006
69,8167,69,8040
70,7987,70,8134
71,7914,71,7829
72,8045,72,8137
73,7979,73,7889
74,8069,74,8070
75,7959,75,7985
76,8096,76,7968
77,7963,77,7971
78,8033,78,8016
79,8211,79,8003
80,7979,80,7945
81,7987,81,7909
82,8046,82,8135
83,8062,83,8133
84,7765,84,8022
85,8099,85,8193
86,7922,86,7929
87,7775,87,7962
88,8041,88,8066
89,8209,89,8054
90,8053,90,7923
91,8016,91,7835
92,7851,92,7990
93,7980,93,8014
94,8200,94,8129
95,7935,95,7991
96,7853,96,7861
97,7909,97,7997
98,7947,98,7948
99,7793,99,7843
100,7932,100,7984
101,7917,101,7829
102,7855,102,7805
103,7721,103,7900
104,7843,104,7809
105,7825,105,7873
106,7674,106,7690
107,7822,107,7798
108,7571,108,7539
109,7545,109,7529
110,7368,110,7263
111,7316,111,7384
112,7261,112,7241
113,7123,113,6957
114,6866,114,6922
115,6656,115,6594
116,6513,116,6490
117,6542,117,6235
118,6348,118,6412
119,6534,119,6480
120,6750,120,6735
121,6794,121,6831
122,6929,122,6941
123,7235,123,7166
124,7257,124,7405
125,7352,125,7428
126,7405,126,7703
127,7663,127,7829
128,7708,128,7646
129,7644,129,7710
130,7936,130,7908
131,7901,131,7824
132,7768,132,7854
133,7993,133,7847
134,7782,134,7934
135,7913,135,8051
136,7988,136,7958
137,8008,137,7949
138,7893,138,7907
139,7898,139,7784
140,7896,140,8039
141,7882,141,7894
142,7940,142,8101
143,7997,143,8116
144,8026,144,8009
145,7904,145,8118
146,8022,146,7913
147,8101,147,8189
148,8047,148,7889
149,7974,149,8032
150,7985,150,8077
151,7895,151,8060
152,8097,152,8185
153,8177,153,7902
154,8213,154,8087
155,8150,155,7891
156,8058,156,8094
157,8099,157,8164
158,7960,158,8049
159,8003,159,8034
160,7959,160,8047
161,8103,161,7926
162,8015,162,8077
163,8347,163,8115
164,8081,164,8062
165,8160,165,8160
166,8143,166,7938
167,7968,167,8032
168,8068,168,7908
169,7867,169,7957
170,8072,170,8079
171,7981,171,8086
172,8084,172,7976
173,7970,173,8037
174,7925,174,8173
175,8167,175,8253
176,7972,176,8045
177,7988,177,8094
178,8132,178,7981
179,7952,179,8067
180,7896,180,8014
181,8063,181,8087
182,8049,182,8098
183,8041,183,8091
184,8000,184,8050
185,8149,185,8112
186,8027,186,8015
187,8067,187,8098
188,8063,188,7893
189,8028,189,8145
190,7905,190,8175
191,8092,191,7885
192,8015,192,7894
193,7995,193,7953
194,8026,194,7890
195,7944,195,7989
196,8056,196,8029
197,7885,197,7889
198,8112,198,8085
199,7877,199,8024
200,7729,200,7947
201,7853,201,7891
202,7944,202,7797
203,7832,203,7965
204,7987,204,7932
205,7918,205,7814
206,7687,206,7601
207,7650,207,7639
208,7456,208,7537
209,7344,209,7369
210,7307,210,7193
211,7159,211,7060
212,7054,212,7189
213,7061,213,7072
214,7071,214,7192
215,7252,215,7355
216,7210,216,7431
217,7488,217,7506
218,7655,218,7511
219,7663,219,7632
220,7684,220,7801
221,7972,221,7762
222,7834,222,7924
223,7875,223,7792
224,7930,224,7867
225,7812,225,7864
226,7863,226,7889
227,7849,227,7995
228,7961,228,7995
229,7954,229,7944
230,8064,230,7947
231,8018,231,8099
232,7878,232,7980
233,7922,233,7878
234,7949,234,8105
235,8020,235,7948
236,8001,236,8123
237,8029,237,8055
238,7942,238,8081
239,8096,239,8162
240,8072,240,8079
241,7964,241,7902
242,7997,242,8153
243,8016,243,7873
244,8081,244,8004
245,7969,245,7813
246,7963,246,8003
247,8088,247,7981
248,7944,248,8260
249,8032,249,7865
250,7927,250,8028
251,8068,251,8097
252,8043,252,8079
253,8146,253,8036
254,7905,254,8063
255,7933,255,8166
256,8114,256,8088
257,8104,257,8166
258,8094,258,8180
259,8089,259,8065
260,8044,260,8067
261,8139,261,8056
262,8066,262,8008
263,8025,263,7935
264,8063,264,7849
265,8064,265,8066
266,7950,266,8110
267,8101,267,7992
268,7985,268,7995
269,7955,269,8009
270,7817,270,7818
271,7880,271,7975
272,7937,272,7911
273,7853,273,7842
274,7798,274,7644
275,8014,275,7904
276,7939,276,7840
277,7661,277,7611
278,7894,278,7732
279,7340,279,7536
280,7608,280,7428
281,7330,281,7361
282,7229,282,7324
283,7113,283,7178
284,7086,284,7073
285,7184,285,7242
286,7210,286,7241
287,7321,287,7260
288,7641,288,7444
289,7525,289,7490
290,7663,290,7621
291,7943,291,7569
292,7868,292,7706
293,7917,293,7790
294,7725,294,7856
295,7951,295,7834
296,8070,296,7906
297,7926,297,7859
298,7932,298,8084
299,8153,299,7917
300,7881,300,7814
301,7960,301,8087
302,7995,302,7934
303,8003,303,7828
304,8057,304,8070
305,7844,305,7887
306,7942,306,8174
307,8172,307,7970
308,8031,308,8127
309,8020,309,7924
310,8072,310,8124
311,7943,311,8012
312,8159,312,8055
313,8097,313,8093
314,8124,314,7955
315,8178,315,8037
316,8132,316,8000
317,7944,317,7985
318,7997,318,8058
319,8163,319,8124
320,7946,320,7946
321,8005,321,8126
322,8004,322,8060
323,8066,323,8020
324,7917,324,8126
325,8100,325,8168
326,8145,326,8220
327,8126,327,8035
328,8163,328,8093
329,8088,329,7871
330,8107,330,7957
331,8004,331,8090
332,7987,332,8080
333,7990,333,8005
334,8122,334,7887
335,7896,335,8173
336,8098,336,8035
337,8018,337,8128
338,8068,338,8100
339,8173,339,8129
340,7955,340,8183
341,8049,341,8037
342,8011,342,8074
343,8029,343,8350
344,8048,344,7999
345,8111,345,8101
346,7959,346,7932
347,8134,347,8146
348,8061,348,7981
349,8092,349,8042
350,8015,350,8106
351,8130,351,7966
352,8242,352,8004
353,8185,353,7871
354,8111,354,7997
355,7918,355,7998
356,7990,356,7902
357,8040,357,8029
358,8028,358,7966
359,8032,359,8079
360,8103,360,7927
361,7851,361,7911
362,7992,362,8022
363,7831,363,7922
364,7970,364,7843
365,7731,365,7817
366,7858,366,7720
367,7783,367,7833
368,7871,368,7785
369,7676,369,7725
370,7621,370,7673
371,7447,371,7541
372,7388,372,7429
373,7422,373,7342
374,7336,374,7257
375,6925,375,6875
376,6852,376,6935
377,6661,377,6572
378,6634,378,6490
379,6432,379,6318
380,6399,380,6449
381,6463,381,6488
382,6607,382,6684
383,6957,383,6797
384,7000,384,7209
385,7136,385,7132
386,7250,386,7333
387,7364,387,7477
388,7437,388,7560
389,7668,389,7752
390,7704,390,7813
391,7633,391,7777
392,7668,392,7597
393,7898,393,7715
394,7915,394,7794
395,7853,395,7813
396,7801,396,7959
397,7927,397,8041
398,7827,398,7820
399,8000,399,7908
400,7895,400,8015
401,7861,401,8022
402,8051,402,8080
403,8104,403,8071
404,8113,404,8028
405,7942,405,8148
406,7775,406,7955
407,7980,407,7929
408,8063,408,7943
409,8008,409,7951
410,8163,410,7979
411,8009,411,7977
412,8131,412,7891
413,7941,413,8111
414,7975,414,8066
415,8196,415,8024
416,8031,416,8007
417,8180,417,7949
418,8191,418,8129
419,8047,419,7927
420,8061,420,8038
421,7950,421,8129
422,7895,422,8028
423,7969,423,7958
424,8050,424,8038
425,7948,425,8109
426,8047,426,8049
427,8103,427,8194
428,8065,428,8145
429,7944,429,8027
430,8141,430,8058
431,7996,431,7981
432,8021,432,8053
433,8063,433,8132
434,8092,434,7983
435,7938,435,8175
436,7855,436,7822
437,8018,437,8017
438,7901,438,7982
439,8095,439,8171
440,7878,440,8073
441,8071,441,7820
442,8024,442,8125
443,7896,443,8163
444,8031,444,8147
445,7839,445,8010
446,7894,446,7919
447,7984,447,7945
448,7805,448,7985
449,7899,449,7945
450,7815,450,7910
451,8061,451,7996
452,7758,452,8085
453,8005,453,7933
454,7767,454,7908
455,8014,455,7876
456,7819,456,7727
457,7892,457,7846
458,7782,458,7834
459,7806,459,7822
460,7773,460,7690
461,7826,461,7735
462,7604,462,7639
463,7622,463,7584
464,7443,464,7366
465,7501,465,7503
466,7353,466,7403
467,7322,467,7383
468,7116,468,7087
469,6942,469,6937
470,6762,470,6901
471,6633,471,6665
472,6354,472,6367
473,6330,473,6262
474,6279,474,6299
475,6102,475,6065
476,5971,476,6310
477,6362,477,6164
478,6228,478,6399
479,6598,479,6662
480,6816,480,6808
481,7034,481,7071
482,7089,482,6981
483,7303,483,7281
484,7370,484,7373
485,7557,485,7448
486,7544,486,7483
487,7427,487,7629
488,7803,488,7847
489,7650,489,7811
490,7739,490,7697
491,7911,491,7702
492,7823,492,7812
493,7947,493,7794
494,7930,494,7832
495,7830,495,7998
496,7772,496,7919
497,7816,497,7995
498,7923,498,7965
